full_text,jenis_cyberbullying,is_bullying,clean,target
@balyabinmalkan_ @opposite6892 @Boediantar4 @BangPino__ @MasBRO_back @y03_n4n4 @f_fathur @JamalBoegis @msaid_didu @DBarkeh49017 @blackshark7890 @RagilSemar @IpungLombok @B171JakartaCGK @gagarinov9 Cabut anak Lo tolol ajarin sendiri di rumah.. Lu gak pernah tahu anak polisi begitu petantang petentengnya kalau lagi di sekolah.. apalagi punya ortu kek Lo berdua GOBLOK,kata kasar,1,cabut anak lo tolol ajarin sendiri rumah lu gak pernah tahu anak polisi tantang petenteng kalau sekolah punya ortu kek lo dua goblok,orang_lain
@soxeexeee @fbyyyp lu tuh kelas berapa sih pelajaran ipa gapernah dapet ya? statement lo biar tenang dan bisa tidur aja nyatain lo begoooo tololl bgtt aduh dekkk mending ngulang sd ajaa atau sini deh gue ajarin baca journal biar lo ga tolol tolol amat,kata kasar,1,lu tuh kelas berapa sih ajar ipa gapernah dapet statement lo biar tenang tidur aja nyatain lo begoooo tololl bgtt aduh dekkk mending ngulang sd ajaa sini deh gue ajarin baca journal biar lo ga tolol tolol,diri_sendiri
Plis banget sender Retro ini muncul dong anjrit jangan beraninya main anon sini gue ajarin main RP anjing. Ga sopan banget sampe ngestalk akun mun terus ngatain pula tolol tolol. Kata gue lo main Cai aja lo chatan sana sama bot tolol,kata kasar,1,plis banget sender retro muncul dong anjrit jangan berani main anon sini gue ajarin main rp anjing ga sopan banget sampe ngestalk akun mun terus ngatain tolol tolol kata gue lo main cai aja lo chatan sana sama bot tolol,diri_sendiri
Kata lo gk pantes utk kakak anj. Mikir. Tolol bener si sender ini. Lo kalo sirik sm kk lo yg santai tp byk duit lo coba tanya ke dia cara nya gmn minta ajarin. Bkn malah nuduh lonte. Kek nya lo yg mau jd lonte ya? Tp gk tau cara nya,kata kasar,1,kata lo gk pantes utk kakak anj mikir tolol bener si sender lo kalo sirik sm kk lo yg santai tp byk duit lo coba tanya cara nya gmn minta ajarin bkn malah nuduh lonte kek nya lo yg mau jd lonte tp gk tau cara nya,orang_lain
buat temen temennya yang baca atau siapapun lo yg kenal orang ini suruh dia belajar ya kalo mau dapet nilai kalo emang gabisa fisika sini dah gua ajarin ampe mudeng. cape gue ngeliat guru2 kena imbas ulah2 orang2 tolol kyk frederico ini,kata kasar,1,buat temen temennya baca siapa lo yg kenal orang suruh ajar kalo mau dapet nilai kalo emang gabisa fisika sini dah gua ajarin ampe mudeng cape gue ngeliat guru kena imbas ulah orang tolol kyk frederico,diri_sendiri
@JNECare selalu ya lo gini terus jelas2 gue lagi di depan rumah sambil sebat dari jam 11 sampe sekarang. Ajarin dah pekerja lo jangan kebiasaan boong mulu tolol https://t.co/ZhTUWbJMT5,kata kasar,1,selalu lo gin terus jelas gue depan rumah sebat jam sampe sekarang ajarin dah kerja lo jangan biasa boong mulu tolol,diri_sendiri
PENGEN GUA BERKATA HEH BABUUU DIRUMAH LO AJA YANG BERES2 rumah laki lo sendiri balik kerja anak lo tuh ajarin beres2 rumah jgn suami lo jadiin babu sodara gua ada acara lu minta kerjaan tolol udh bawel bgt jdi manusia kl ada gua pasti gua bacotin!!!,kata kasar,1,ken gua kata heh babuuu rumah lo aja beres rumah laki lo sendiri balik kerja anak lo tuh ajarin beres rumah jgn suami lo jadiin babu sodara gua acara lu minta kerja tolol udh bawel bgt jdi manusia kl gua gua bacotin,diri_sendiri
Bingung sama orang yang udh tau tolol nih ga bisa tapi karena jabatannya dan gajinya lebih gede enggak mau di ajarin maunya di kerjain kerjaannya. Terus selalu playing victim kalo udh salah. Orang kayak lo dulu proposal hidupnya ga ada pendahuluanya kayaknya ya,kata kasar,1,bingung sama orang udh tau tolol nih ga jabat gaji lebih gede enggak mau ajarin mau kerjain kerja terus selalu playing victim kalo udh salah orang kayak lo dulu proposal hidup ga pendahuluanya kayak,orang_lain
@sanflawer45 @GOJ0LOGY kalo tolol kan bisa di ajarin jadi pinter kalo yatim bisa di idupin lagi ga bapak lo itu?,kata kasar,1,kalo tolol kan ajarin jadi pinter kalo yatim idupin ga bapak lo,orang_lain
@nyipiy @masteroftax @neohistoria_id wkwkkwkwwkw tolol banget emang. mahamin sesuatu tuh komperehensif. kalo lo ngomongin timeline sini gw ajarin. itu postingan atas 2 hari yang lalu which is abis kasus donasi. tapi @neohistoria_id emang bego udah tau abis blunder malah nunjukkin perpus konyolnya itu,kata kasar,1,wkwkkwkwwkw tolol banget emang mahamin tuh komperehensif kalo lo ngomongin timeline sini gw ajarin postingan atas hari lalu which is abis kasus donasi emang bego udah tau abis blunder malah nunjukkin pus konyol,diri_sendiri
@FarhanAdl @idextratime @BBCSport KURANG LITERASI Y LO TOLOL SINI GW AJARIN TOL,kata kasar,1,kurang literasi y lo tolol sini gw ajarin tol,diri_sendiri
org tolol klo mesen makanan bolak balik kyk org bego tuh gimana sih bangsat emang lo ga nanyain dulu org2 yg lo bawa maunya pesen apa aja? mana bayarnya lama banhet jg anjing beli eskrim doang sejam ya lo di kasir gblok lo perlu gw ajarin apa gimana mana pke kartunya ketinggalan,kata kasar,1,org tolol klo mesen makan bolak balik kyk org bego tuh gimana sih bangsat emang lo ga nanyain dulu org yg lo bawa mau sen apa aja mana bayar lama banhet jg anjing beli eskrim doang jam lo kasir gblok lo perlu gw ajarin apa gimana mana pke kartu tinggal,diri_sendiri
@txtdrkuliner Sombong banget mohon maaf jika ada kata-kata yang kurang berkenan. Udah tau Lo salah tolol.. masih sombong aja. Nih gw ajarin minta maaf yang bener.. Mohon maaf mas Gilang atas semua kesalahan sy dan tindakan sy thdp wrg mkn mamiku gitu.. Udah jls slh ngaku slh aja ga mau,kata kasar,1,sombong banget mohon maaf kata kata kurang kenan udah tau lo salah tolol sombong aja nih gw ajarin minta maaf bener mohon maaf mas gilang atas semua salah sy tindak sy thdp wrg mkn mami gitu udah jls slh ngaku slh aja ga mau,diri_sendiri
@Heraloebss Gaoblokkkkkkk bangssatttt bisa ga sih pesantren tuh hapus aja ? Sumpah ga guna lo kalo anak mau bisa sholat ngaji ajarin sama orang tua mau mandiri ya suruh aja dirumah ngelakuin hal semuanya sendiri !!!! Udh banyak pesantren yg isi pimpimannya tolol kelakuannya biadap !!!!,kata kasar,1,gaoblokkkkkkk bangssatttt ga sih pesantren tuh hapus aja sumpah ga lo kalo anak mau sholat ngaji ajarin sama orang tua mau mandiri suruh aja rumah ngelakuin semua sendiri udh banyak pesantren yg isi pimpimannya tolol laku biadap,orang_lain
ya karna lo tolol gatau apa2 tapi sok paling ketua setiap bikin project taunya komentar doang ngga ada jasa lo. di otak lo itu cuma pacaran dan holiday????!!! Tugas aja lo masih nyontek + ngemiss ajarin babii,kata kasar,1,karna lo tolol gatau apa sok paling ketua bikin project tau komentar doang ngga jasa lo otak lo cuma pacar holiday tugas aja lo nyontek ngemiss ajarin babi,orang_lain
@trullyhumble @kepobanget_ye @ya_gitudehh pra pro pra pro lo liat umurnya kocak dia belum legal. si cewe bisa mahir gtu ya di ajarin itu sama si guru tolol itu. mikirr cok,kata kasar,1,pra pro pra pro lo liat umur kocak legal si cewe mahir gtu ajarin sama si guru tolol mikirr cok,orang_lain
@AjiSaid58241858 @dancersejati07 Eh lo tolol kok di pupuk sih sini ke jawa biar aku ajarin cara nya bikin mulut gak bisa ngomong lagi.,kata kasar,1,eh lo tolol kok pupuk sih sini jawa biar aku ajarin cara nya bikin mulut gak ngomong,diri_sendiri
@bgsttttttt____ @intelodong14 @polisiidol2nd lu yang rada kocak goblok wkwkw tau yang namanya jokes kh??? member lain juga fine fine aja kok lu ngehujat? berperan penting apa lo sampe ngehujat gitu? kalau mau kasih saran yang bener dikit jangan ketikan nya kayak orang tolol yang ga di ajarin etika,kata kasar,1,lu rada kocak goblok wkwkw tau nama jokes kh member fine fine aja kok lu ngehujat peran penting apa lo sampe ngehujat gitu kalau mau kasih saran bener dikit jangan keti nya kayak orang tolol ga ajarin etika,orang_lain
Ajarin anak lo tolol anak gue jadi korban,kata kasar,1,ajarin anak lo tolol anak gue jadi korban,diri_sendiri
@hanieyshine Lah udh gue tawarin ketemu hari ini lo nya gabisa kan mau gue ajarin tolol,kata kasar,1,lah udh gue tawarin ketemu hari lo nya gabisa kan mau gue ajarin tolol,diri_sendiri
ya makanya diajarin???? FG is like a sponge. they absorb knowledge. kecuali lo udh ajarin trs masi ga ngerti baru deh lo ngedumel. dih senior frik ga pantes jd senior wkwk call me rude but yall just a bunch of whiners tolol,kata kasar,1,makanya diajarin fg is like a sponge they absorb knowledge lo udh ajarin trs mas ga ngerti baru deh lo ngedumel dih senior frik ga pantes jd senior wkwk call me rude but yall just a bunch of whiners tolol,orang_lain
indonesia nih bisa gak sih dibiasin buat gak naikin orang tolol. mulai ajarin ke keluarga buat skip yang tolol2 yang gak suka yaudah jangan dikasih panggung. makin muak lama kelamaan lo gak suka terus diramein berakhir apa? berakhir terkenal. bad publicity is still publicity,kata kasar,1,indonesia nih gak sih dibiasin buat gak naikin orang tolol mulai ajarin keluarga buat skip tolol gak suka yaudah jangan kasih panggung makin muak lama lama lo gak suka terus diramein akhir apa akhir kenal bad publicity is still publicity,orang_lain
@christyjktt48 Apa lah dasar bocil keseringan pmo ini mah Gak usah kasih hastag bokep tolol Lo di ajarin Ama emak Lo ga dasar tolol Demi pengen ramai tolol,kata kasar,1,apa lah dasar bocil sering pmo mah gak usah kasih hastag bokep tolol lo ajarin ama emak lo ga dasar tolol ken ramai tolol,orang_lain
@DivHumas_Polri gausah banyak bacot. ajarin dulu anak lo yang bener polisi tolol,kata kasar,1,gausah banyak bacot ajarin dulu anak lo bener polisi tolol,orang_lain
@MengTemon80519 @sidipsyijo @ikhwanuddin @redupsudahbulan @tanyakanrl Haha ditanyain solusi malah gt jawabannya? Ga ngerti jg kan lo? Katanya pinter ajarin lah dosen se Indo yg kata lo tolol itu,kata kasar,1,haha ditanyain solusi malah gt jawab ga ngerti jg kan lo kata pinter ajarin lah dosen se indo yg kata lo tolol,orang_lain
@BattoAjax @bacottetangga__ komentar bisa tapi baca gabisa tolol tolol. malu-maluin negara. anak lo ajarin baca juga biar ga males baca kaya bapaknya,kata kasar,1,komentar baca gabisa tolol tolol malu maluin negara anak lo ajarin baca biar ga males baca kaya bapak,orang_lain
ya gak kaget sih sebagain dari lu pada kan punya agama cuma buat ngedukung sifat bejat lo wkakakak emg tolol sini gw ajarin agama lagi biar gausah dengerin habib habib sesat lu,kata kasar,1,gak kaget sih sebagain lu kan punya agama cuma buat ngedukung sifat bejat lo wkakakak emg tolol sini gw ajarin agama biar gausah dengerin habib habib sesat lu,diri_sendiri
@capekbgtakutu @RanggaWidigda @agung35099412 makanya jadi akun jangan tolol bro. lo miskin ga oernah sekolah ya? ga oernah di ajarin kalo ada masalah itu research dulu dampak2 nya? base kek lo ginj emang biasanya sering salah tapi next tetep blunder keliatan bg nya,kata kasar,1,makanya jadi akun jangan tolol bro lo miskin ga oernah sekolah ga oernah ajarin kalo masalah research dulu dampak nya base kek lo ginj emang biasa sering salah next tetep blunder liat bg nya,orang_lain
@jakarta48keras @DC_ChelseaJKT48 Mending lo sekolah lagi tolol minta ajarin ortu lu etika Biar lo punya otak,kata kasar,1,mending lo sekolah tolol minta ajarin ortu lu etika biar lo punya otak,orang_lain
@jureumino_ DM langsung ci shani kalau ga gw gangguin hidup Lo trus Lo ga ada otak tau ga orang tua Lo mana sih Lo ga diajarin sopan santun ya? Bilang sama ortu Lo ajarin Lo sopan santun sama yang lebih tua Lo bikin semua fjkt marah tolol sejak kapan ci Shani influencer fomo ,kata kasar,1,dm langsung ci shani kalau ga gw gangguin hidup lo trus lo ga otak tau ga orang tua lo mana sih lo ga diajarin sopan santun bilang sama ortu lo ajarin lo sopan santun sama lebih tua lo bikin semua fjkt marah tolol sejak kapan ci shani influencer fomo,diri_sendiri
Sudah cukup sumpah kesabaran saya di uji oleh hadalabo malaysia sumpah. Masa teknik ngshoot aja mesti di ajarin. Ngapain lo shoot dari samping GOBLOG. Ape yg mau diliat TOLOL,kata kasar,1,cukup sumpah sabar saya uji hadalabo malaysia sumpah masa teknik ngshoot aja mesti ajarin ngapain lo shoot samping goblog ape yg mau liat tolol,diri_sendiri
heh tolol kalo lo emang ga suka tinggal blok aja apa susahnya si babi apa harus gue ajarin cara ngeblokir orang gimana? goblok kok dipelihara,kata kasar,1,heh tolol kalo lo emang ga suka tinggal blok aja apa susah si babi apa gue ajarin cara ngeblokir orang gimana goblok kok pelihara,diri_sendiri
@gagal_hijrah Elo anti radikalisme apa emg orang tolol sih? Apa lo abangan penyembah kuburan yg tolol kurang pendidikan? Lo mau berantas radikal itu ya lo bikin pinter! Bukan lo ajarin goblok! Dasar lo anak haram dongo,kata kasar,1,elo anti radikalisme apa emg orang tolol sih apa lo abangan sembah kubur yg tolol kurang didik lo mau berantas radikal lo bikin pinter bukan lo ajarin goblok dasar lo anak haram dongo,orang_lain
Tolol banget kuliner non halal ya di khususkan mereka yang bisa memakannya. Kalo lo gak boleh makan kek gitu ya tinggal gak usah datang dan beli kenapa hidup harus dibikin repot dan permusuhan sih. Emang gak pernah di ajarin toleransi ya?,kata kasar,1,tolol banget kuliner non halal khusus makan kalo lo gak makan kek gitu tinggal gak usah datang beli hidup bikin repot musuh sih emang gak pernah ajarin toleransi,orang_lain
@Abdlukmanhakim uu ite aku mainkan halah pengacara goblok sadar diri dulu perlu lo ngaca? keluarga lu noh ajarin dulu kalau emang lo pinter keluarga besar goblok semua gaada yang bener emng tolol.,kata kasar,1,uu ite aku main halah acara goblok sadar diri dulu perlu lo ngaca keluarga lu noh ajarin dulu kalau emang lo pinter keluarga besar goblok semua gaada bener emng tolol,diri_sendiri
@LimDelaopan @AvniPadishah @Mundiwangi4 G nyambung lo tolol G ad gue sebut konsensus akademik ttg apokrifa Lo d ajarin tolol bin penipu gini d gereja mana?? ,kata kasar,1,g nyambung lo tolol g ad gue sebut konsensus akademik ttg apokrifa lo d ajarin tolol bin tipu gin d gereja mana,diri_sendiri
i still stand on ajarin aja regardless of org2 yg ngatain si anak baru tolol karena ngeprint aja ngga bisa . ajarin doang literally semenit dibanding jengkel sama orang yg lo baru kenal sehari could last even longer emosinya. ajarin aja ajarin ,kata kasar,1,i still stand on ajarin aja regardless of org yg ngatain si anak baru tolol ngeprint aja ngga ajarin doang literally menit banding jengkel sama orang yg lo baru kenal hari could last even longer emosi ajarin aja ajarin,orang_lain
Arogan tolol. Tinggal diajarin aja. Kecuali lo udah ajarin dia masih nanya terus itu baru pukul make balok.,kata kasar,1,arogan tolol tinggal diajarin aja lo udah ajarin nanya terus baru pukul make balok,orang_lain
@hgbudiman ti mulai sma muncul stigma menahun tolol di masyarakat dan kemudian menerap di industri nu asup ipa pasti anak pinter soshum pasti anak gaul dan bahasa pasti anak bandel.,kata kasar,1,ti mulai sma muncul stigma tahun tolol masyarakat kemudian terap industri nu asup ipa anak pinter soshum anak gaul bahasa anak bandel,tidak_diketahui
Ini tolol sekali hanif alatos.....otaknya sdh sakit menahun... https://t.co/fVgJ4hDIng,kata kasar,1,tolol sekali hanif alatos otak sdh sakit tahun,tidak_diketahui
Pain lah gilak tolol tuh mutusin duluan kocakk aku yang mutusin aku yang stress menahun,kata kasar,1,pain lah gilak tolol tuh mutusin duluan kocakk aku mutusin aku stress tahun,diri_sendiri
@redread99 @PenikmatHibura2 @cnclpejbtasbun @hanifananda didalam seni kotemporer modern ada yang namanya seni instalasi getah getih itu masuk term ini.. ini juga kritik buat komunitas seni sih kenapa diem tidak memberi pemahaman soal ini... demen bangsanya tolol menahun gegara ini doang..,kata kasar,1,dalam seni kotemporer modern nama seni instalasi getah getih masuk term kritik buat komunitas seni sih diem beri paham soal demen bangsa tolol tahun gegara doang,tidak_diketahui
@Lembayung071 @gibran_tweet @prabowo @setkabgoid Si TOLOL kembali berulah Simpang Joglo itu projek 2 kementrian PUPR dan kemenhub utk mengurai kemacetan yg sudah kronis menahun Taman Bale Kambang juga sudah dikerjakan sejak sebelum Jokowi jadi walikota dan tersendat2 demikian juga dg Plaza Manahan,kata kasar,1,si tolol ulah simpang joglo projek tri pupr kemenhub utk urai macet yg kronis tahun taman bale kambang kerja sejak jokowi jadi walikota sendat dg plaza manah,tidak_diketahui
@Petengkar @kompascom @jokowi Tolol kok betah sih ngok? Emangnya lo siapa mau validasi ijazah orang? Kalopun lo mau validasi lo datangi tuh UGM sebagai lembaga yg menerbitkan ijazahnya. Lagian KPU udah verfikasi faktual berkali2. Lo datangi noh KPU minta datanya. Tolol kok menahun.,kata kasar,1,tolol kok betah sih ngok emang lo siapa mau validasi ijazah orang kalo lo mau validasi lo datang tuh ugm lembaga yg terbit ijazah lagi kpu udah verfikasi faktual kali lo datang noh kpu minta data tolol kok tahun,orang_lain
@Rahim9Helmi @Chikzt @MasBRO_back Org kafir pinter2 drun gak malu apa tolol menahun.. ,kata kasar,1,org kafir pinter drun gak malu apa tolol tahun,tidak_diketahui
@tekarok007 IKN noh suruh terbuka juga tolol lo menahun. Tegoblok007,kata kasar,1,ikn noh suruh buka tolol lo tahun tegoblok,orang_lain
@yovst1 Lo tau aku kan cek akun si jomlo menahun yg bikin postingan tolol itu. Ternyata di pin. Aku komen begitu di akun lain. Eh sama tuh anjing direspon. Nuduh aku feminis ,kata kasar,1,lo tau aku kan cek akun si jomlo tahun yg bikin postingan tolol nyata pin aku komen akun eh sama tuh anjing direspon nuduh aku finis,diri_sendiri
@purebprince @saskeXYZ Pas aku cek akun si jomlo menahun postingan yg tolol gitu di pin pula,kata kasar,1,pas aku cek akun si jomlo tahun postingan yg tolol gitu pin,diri_sendiri
@piscesiswhale Karena perokok tolol papa gue ada infeksi di paru2nya. Kasian tiap tidur pasti kesiksa sama batuknya.. udah batuk menahun ke dokter cuma dikasih obat yg harus rutin diminum. Udah gue pasang sign dilarang merokok segede bagong jga tuh perokok pada buta,kata kasar,1,okok tolol papa gue infeksi paru nya kasi tiap tidur siksa sama batuk udah batuk tahun dokter cuma kasih obat yg rutin minum udah gue pasang sign larang rokok gede bagong jga tuh okok buta,diri_sendiri
@zarryhendrik Udah pusing kalah samoe sakit hati menahun ujung2ngnya bikin validasi nanya ke AI macam grok. Kalau jawabannya sesuai keinginan di ss posting sana sini buat ngecounter yg kontra dgn dia. Kalau jawabannya mleset langsung kicep atau gak nyalah nyalahin AI. wkwk TOLOL kebangetan.,kata kasar,1,udah pusing kalah samoe sakit hati tahun ujung ngnya bikin validasi nanya ai macam grok kalau jawab sesuai ingin ss posting sana sini buat ngecounter yg kontra dgn kalau jawab mleset langsung kicep gak nyalah nyalahin ai wkwk tolol banget,tidak_diketahui
